GrowthCurveComponentID,Age,MerchVolume
29,116,79.03611823
29,117,79.02632765
29,118,79.00790901
29,119,78.98101392
29,120,78.94579291
29,121,78.90239539
29,122,78.85096963
29,123,78.7916627
29,124,78.72462052
29,125,78.64998775
29,126,78.56790785
29,127,78.478523
29,128,78.38197413
29,129,78.27840086
29,130,78.16794153
29,131,78.05073316
29,132,77.92691143
29,133,77.79661069
29,134,77.65996394
29,135,77.51710283
29,136,77.36815765
29,137,77.21325729
29,138,77.05252928
29,139,76.88609979
29,140,76.71409355
29,141,76.53663395
29,142,76.35384295
29,143,76.16584113
29,144,75.97274768
29,145,75.77468037
29,146,75.57175559
29,147,75.36408833
29,148,75.15179218
29,149,74.93497933
29,150,74.71376059
29,151,74.48824537
29,152,74.2585417
29,153,74.02475623
29,154,73.78699423
29,155,73.54535959
29,156,73.29995483
29,157,73.05088113
29,158,72.79823828
29,159,72.54212474
29,160,72.28263763
29,161,72.01987271
29,162,71.75392443
29,163,71.4848859
29,164,71.21284894
29,165,70.93790404
29,166,70.66014039
29,167,70.37964591
29,168,70.09650721
29,169,69.81080965
29,170,69.52263731
29,171,69.23207303
29,172,68.93919838
29,173,68.64409371
29,174,68.34683816
29,175,68.04750961
29,176,67.74618478
29,177,67.44293915
29,178,67.13784705
29,179,66.83098161
29,180,66.5224148
29,181,66.21221743
29,182,65.90045919
29,183,65.58720859
29,184,65.27253306
29,185,64.95649888
29,186,64.63917126
29,187,64.32061431
29,188,64.00089103
29,189,63.68006339
29,190,63.35819227
29,191,63.03533753
29,192,62.71155797
29,193,62.38691137
29,194,62.0614545
29,195,61.73524312
29,196,61.408332
29,197,61.08077492
29,198,60.75262469
29,199,60.42393318
29,200,60.09475127
29,201,59.76512895
29,202,59.43511523
29,203,59.10475825
29,204,58.7741052
29,205,58.44320242
29,206,58.11209532
29,207,57.78082846
29,208,57.44944554
29,209,57.1179894
29,210,56.78650203
29,211,56.45502459
29,212,56.12359744
29,213,55.79226008
29,214,55.46105127
29,215,55.13000893
29,216,54.79917022
29,217,54.46857154
29,218,54.13824849
29,219,53.80823597
29,220,53.47856811
29,221,53.14927831
29,222,52.82039925
29,223,52.49196291
29,224,52.16400056
29,225,51.83654277
29,226,51.50961944
29,227,51.1832598
29,228,50.85749241
29,229,50.53234516
29,230,50.20784533
29,231,49.88401953
29,232,49.56089376
29,233,49.2384934
29,234,48.91684322
29,235,48.59596739
29,236,48.27588949
29,237,47.95663252
29,238,47.63821889
29,239,47.32067046
29,240,47.00400853
29,241,46.68825385
29,242,46.37342662
29,243,46.05954654
29,244,45.74663273
29,245,45.43470385
29,246,45.12377802
29,247,44.81387286
29,248,44.50500551
29,249,44.19719262
29,250,43.89045035
30,0,0
30,1,0.287469139
30,2,0.79983221
30,3,1.447522522
30,4,2.196744995
30,5,3.027133058
30,6,3.924453435
30,7,4.877941099
30,8,5.879042377
30,9,6.920728458
30,10,7.997082023
30,11,9.103030204
30,12,10.23416264
30,13,11.3866022
30,14,12.55690997
30,15,13.74201343
30,16,14.93915089
30,17,16.14582757
30,18,17.3597804
30,19,18.57894925
30,20,19.80145314
30,21,21.02557045
30,22,22.24972206
30,23,23.47245706
30,24,24.69244047
30,25,25.90844249
30,26,27.11932926
30,27,28.32405463
30,28,29.52165294
30,29,30.71123263
30,30,31.89197046
30,31,33.06310638
30,32,34.22393895
30,33,35.37382112
30,34,36.51215643
30,35,37.6383956
30,36,38.75203333
30,37,39.85260546
30,38,40.93968631
30,39,42.01288623
30,40,43.07184936
30,41,44.11625157
30,42,45.14579851
30,43,46.16022386
30,44,47.15928761
30,45,48.14277459
30,46,49.11049297
30,47,50.06227294
30,48,50.99796542
30,49,51.91744093
30,50,52.82058843
30,51,53.7073143
30,52,54.57754139
30,53,55.43120803
30,54,56.26826725
30,55,57.08868589
30,56,57.89244385
30,57,58.67953338
30,58,59.44995838
30,59,60.20373374
30,60,60.94088471
30,61,61.66144635
30,62,62.36546296
30,63,63.05298755
30,64,63.72408133
30,65,64.37881326
30,66,65.01725959
30,67,65.63950343
30,68,66.24563434
30,69,66.83574796
30,70,67.40994561
30,71,67.96833398
30,72,68.51102476
30,73,69.03813436
30,74,69.54978356
30,75,70.04609727
30,76,70.52720422
30,77,70.99323671
30,78,71.44433037
30,79,71.88062391
30,80,72.30225888
30,81,72.7093795
30,82,73.1021324
30,83,73.48066645
30,84,73.84513257
30,85,74.19568353
30,86,74.53247383
30,87,74.85565947
30,88,75.16539785
30,89,75.46184757
30,90,75.74516834
30,91,76.01552082
30,92,76.27306648
30,93,76.51796748
30,94,76.75038657
30,95,76.97048698
30,96,77.17843229
30,97,77.37438632
30,98,77.55851307
30,99,77.73097663
30,100,77.89194103
30,101,78.04157021
30,102,78.18002795
30,103,78.30747775
30,104,78.42408277
30,105,78.53000579
30,106,78.62540912
30,107,78.71045454
30,108,78.78530323
30,109,78.85011574
30,110,78.90505193
30,111,78.95027091
30,112,78.98593098
30,113,79.01218962
30,114,79.02920343
30,115,79.03712806
30,116,79.03611823
30,117,79.02632765
30,118,79.00790901
30,119,78.98101392
30,120,78.94579291
30,121,78.90239539
30,122,78.85096963
30,123,78.7916627
30,124,78.72462052
30,125,78.64998775
30,126,78.56790785
30,127,78.478523
30,128,78.38197413
30,129,78.27840086
30,130,78.16794153
30,131,78.05073316
30,132,77.92691143
30,133,77.79661069
30,134,77.65996394
30,135,77.51710283
30,136,77.36815765
30,137,77.21325729
30,138,77.05252928
30,139,76.88609979
30,140,76.71409355
30,141,76.53663395
30,142,76.35384295
30,143,76.16584113
30,144,75.97274768
30,145,75.77468037
30,146,75.57175559
30,147,75.36408833
30,148,75.15179218
30,149,74.93497933
30,150,74.71376059
30,151,74.48824537
30,152,74.2585417
30,153,74.02475623
30,154,73.78699423
30,155,73.54535959
30,156,73.29995483
30,157,73.05088113
30,158,72.79823828
30,159,72.54212474
30,160,72.28263763
30,161,72.01987271
30,162,71.75392443
30,163,71.4848859
30,164,71.21284894
30,165,70.93790404
30,166,70.66014039
30,167,70.37964591
30,168,70.09650721
30,169,69.81080965
30,170,69.52263731
30,171,69.23207303
30,172,68.93919838
30,173,68.64409371
30,174,68.34683816
30,175,68.04750961
30,176,67.74618478
30,177,67.44293915
30,178,67.13784705
30,179,66.83098161
30,180,66.5224148
30,181,66.21221743
30,182,65.90045919
30,183,65.58720859
30,184,65.27253306
30,185,64.95649888
30,186,64.63917126
30,187,64.32061431
30,188,64.00089103
30,189,63.68006339
30,190,63.35819227
30,191,63.03533753
30,192,62.71155797
30,193,62.38691137
30,194,62.0614545
30,195,61.73524312
30,196,61.408332
30,197,61.08077492
30,198,60.75262469
30,199,60.42393318
30,200,60.09475127
30,201,59.76512895
30,202,59.43511523
30,203,59.10475825
30,204,58.7741052
30,205,58.44320242
30,206,58.11209532
30,207,57.78082846
30,208,57.44944554
30,209,57.1179894
30,210,56.78650203
30,211,56.45502459
30,212,56.12359744
30,213,55.79226008
30,214,55.46105127
30,215,55.13000893
30,216,54.79917022
30,217,54.46857154
30,218,54.13824849
30,219,53.80823597
30,220,53.47856811
30,221,53.14927831
30,222,52.82039925
30,223,52.49196291
30,224,52.16400056
30,225,51.83654277
30,226,51.50961944
30,227,51.1832598
30,228,50.85749241
30,229,50.53234516
30,230,50.20784533
30,231,49.88401953
30,232,49.56089376
30,233,49.2384934
30,234,48.91684322
30,235,48.59596739
30,236,48.27588949
30,237,47.95663252
30,238,47.63821889
30,239,47.32067046
30,240,47.00400853
30,241,46.68825385
30,242,46.37342662
30,243,46.05954654
30,244,45.74663273
30,245,45.43470385
30,246,45.12377802
30,247,44.81387286
30,248,44.50500551
30,249,44.19719262
30,250,43.89045035
31,0,0
31,1,1.023960198
31,2,2.566671593
31,3,4.373231946
31,4,6.361994078
31,5,8.487354173
31,6,10.71917093
31,7,13.03564956
31,8,15.42011714
31,9,17.85931758
31,10,20.34241292
31,11,22.86035385
31,12,25.4054601
31,13,27.97112845
31,14,30.55162204
31,15,33.14191394
31,16,35.73756817
31,17,38.3346472
31,18,40.92963879
31,19,43.51939725
31,20,46.10109549
31,21,48.67218556
31,22,51.23036571
31,23,53.77355267
31,24,56.29985809
31,25,58.80756837
31,26,61.29512729
31,27,63.76112091
31,28,66.20426436
31,29,68.6233903
31,30,71.01743865
31,31,73.38544754
31,32,75.72654526
31,33,78.03994296
31,34,80.3249282
31,35,82.58085912
31,36,84.80715909
31,37,87.00331195
31,38,89.16885764
31,39,91.30338822
31,40,93.4065442
31,41,95.47801125
31,42,97.51751709
31,43,99.52482869
31,44,101.4997497
31,45,103.4421178
31,46,105.3518031
31,47,107.2287052
31,48,109.072752
31,49,110.8838975
31,50,112.6621204
31,51,114.4074223
31,52,116.1198264
31,53,117.7993762
31,54,119.446134
31,55,121.06018
31,56,122.641611
31,57,124.1905394
31,58,125.7070922
31,59,127.1914102
31,60,128.6436468
31,61,130.0639676
31,62,131.4525494
31,63,132.8095794
31,64,134.1352547
31,65,135.4297816
31,66,136.6933746
31,67,137.9262567
31,68,139.128658
31,69,140.3008154
31,70,141.4429725
31,71,142.5553785
31,72,143.6382883
31,73,144.6919618
31,74,145.7166636
31,75,146.7126626
31,76,147.6802315
31,77,148.6196468
31,78,149.5311881
31,79,150.4151379
31,80,151.2717817
31,81,152.1014071
31,82,152.9043039
31,83,153.6807637
31,84,154.4310799
31,85,155.1555474
31,86,155.8544619
31,87,156.5281205
31,88,157.1768209
31,89,157.8008615
31,90,158.4005411
31,91,158.9761588
31,92,159.5280138
31,93,160.0564053
31,94,160.5616324
31,95,161.0439937
31,96,161.5037876
31,97,161.9413117
31,98,162.3568631
31,99,162.7507381
31,100,163.123232
31,101,163.4746393
31,102,163.8052532
31,103,164.115366
31,104,164.4052684
31,105,164.6752502
31,106,164.9255994
31,107,165.1566027
31,108,165.3685454
31,109,165.5617109
31,110,165.7363811
31,111,165.8928362
31,112,166.0313545
31,113,166.1522127
31,114,166.2556854
31,115,166.3420454
31,116,166.4115635
31,117,166.4645085
31,118,166.5011474
31,119,166.5217447
31,120,166.5265632
31,121,166.5158634
31,122,166.4899037
31,123,166.4489403
31,124,166.3932273
31,125,166.3230164
31,126,166.2385573
31,127,166.1400973
31,128,166.0278814
31,129,165.9021525
31,130,165.763151
31,131,165.6111151
31,132,165.4462809
31,133,165.2688817
31,134,165.079149
31,135,164.8773115
31,136,164.663596
31,137,164.4382266
31,138,164.2014253
31,139,163.9534116
31,140,163.6944028
31,141,163.4246138
31,142,163.1442571
31,143,162.853543
31,144,162.5526793
31,145,162.2418716
31,146,161.9213232
31,147,161.5912349
31,148,161.2518055
31,149,160.9032311
31,150,160.5457058
31,151,160.1794214
31,152,159.8045672
31,153,159.4213306
31,154,159.0298962
31,155,158.630447
31,156,158.2231632
31,157,157.808223
31,158,157.3858025
31,159,156.9560755
31,160,156.5192134
31,161,156.0753858
31,162,155.6247598
31,163,155.1675006
31,164,154.7037711
31,165,154.233732
31,166,153.7575422
31,167,153.2753582
31,168,152.7873346
31,169,152.2936238
31,170,151.7943762
31,171,151.2897403
31,172,150.7798622
31,173,150.2648864
31,174,149.7449553
31,175,149.2202091
31,176,148.6907864
31,177,148.1568235
31,178,147.618455
31,179,147.0758136
31,180,146.5290299
31,181,145.9782329
31,182,145.4235496
31,183,144.865105
31,184,144.3030225
31,185,143.7374236
31,186,143.168428
31,187,142.5961537
31,188,142.0207168
31,189,141.4422318
31,190,140.8608113
31,191,140.2765664
31,192,139.6896063
31,193,139.1000386
31,194,138.5079693
31,195,137.9135027
31,196,137.3167414
31,197,136.7177866
31,198,136.1167377
31,199,135.5136926
31,200,134.9087476
31,201,134.3019975
31,202,133.6935356
31,203,133.0834536
31,204,132.4718417
31,205,131.8587888
31,206,131.244382
31,207,130.6287073
31,208,130.0118491
31,209,129.3938904
31,210,128.7749128
31,211,128.1549965
31,212,127.5342204
31,213,126.9126619
31,214,126.2903973
31,215,125.6675013
31,216,125.0440475
31,217,124.4201081
31,218,123.7957542
31,219,123.1710553
31,220,122.5460801
31,221,121.9208956
31,222,121.2955679
31,223,120.6701619
31,224,120.044741
31,225,119.4193679
31,226,118.7941037
31,227,118.1690087
31,228,117.5441418
31,229,116.919561
31,230,116.295323
31,231,115.6714835
31,232,115.0480973
31,233,114.4252179
31,234,113.8028977
31,235,113.1811884
31,236,112.5601404
31,237,111.9398031
31,238,111.3202251
31,239,110.7014539
31,240,110.0835359
31,241,109.4665167
31,242,108.850441
31,243,108.2353525
31,244,107.621294
31,245,107.0083073
31,246,106.3964334
31,247,105.7857125
31,248,105.1761837
31,249,104.5678855
31,250,103.9608553
32,0,0
32,1,1.023960198
32,2,2.566671593
32,3,4.373231946
32,4,6.361994078
32,5,8.487354173
32,6,10.71917093
32,7,13.03564956
32,8,15.42011714
32,9,17.85931758
32,10,20.34241292
32,11,22.86035385
32,12,25.4054601
32,13,27.97112845
32,14,30.55162204
32,15,33.14191394
32,16,35.73756817
32,17,38.3346472
32,18,40.92963879
32,19,43.51939725
32,20,46.10109549
32,21,48.67218556
32,22,51.23036571
32,23,53.77355267
32,24,56.29985809
32,25,58.80756837
32,26,61.29512729
32,27,63.76112091
32,28,66.20426436
32,29,68.6233903
32,30,71.01743865
32,31,73.38544754
32,32,75.72654526
32,33,78.03994296
32,34,80.3249282
32,35,82.58085912
32,36,84.80715909
32,37,87.00331195
32,38,89.16885764
32,39,91.30338822
32,40,93.4065442
32,41,95.47801125
32,42,97.51751709
32,43,99.52482869
32,44,101.4997497
32,45,103.4421178
32,46,105.3518031
32,47,107.2287052
32,48,109.072752
32,49,110.8838975
32,50,112.6621204
32,51,114.4074223
32,52,116.1198264
32,53,117.7993762
32,54,119.446134
32,55,121.06018
32,56,122.641611
32,57,124.1905394
32,58,125.7070922
32,59,127.1914102
32,60,128.6436468
32,61,130.0639676
32,62,131.4525494
32,63,132.8095794
32,64,134.1352547
32,65,135.4297816
32,66,136.6933746
32,67,137.9262567
32,68,139.128658
32,69,140.3008154
32,70,141.4429725
32,71,142.5553785
32,72,143.6382883
32,73,144.6919618
32,74,145.7166636
32,75,146.7126626
32,76,147.6802315
32,77,148.6196468
32,78,149.5311881
32,79,150.4151379
32,80,151.2717817
32,81,152.1014071
32,82,152.9043039
32,83,153.6807637
32,84,154.4310799
32,85,155.1555474
32,86,155.8544619
32,87,156.5281205
32,88,157.1768209
32,89,157.8008615
32,90,158.4005411
32,91,158.9761588
32,92,159.5280138
32,93,160.0564053
32,94,160.5616324
32,95,161.0439937
32,96,161.5037876
32,97,161.9413117
32,98,162.3568631
32,99,162.7507381
32,100,163.123232
32,101,163.4746393
32,102,163.8052532
32,103,164.115366
32,104,164.4052684
32,105,164.6752502
32,106,164.9255994
32,107,165.1566027
32,108,165.3685454
32,109,165.5617109
32,110,165.7363811
32,111,165.8928362
32,112,166.0313545
32,113,166.1522127
32,114,166.2556854
32,115,166.3420454
32,116,166.4115635
32,117,166.4645085
32,118,166.5011474
32,119,166.5217447
32,120,166.5265632
32,121,166.5158634
32,122,166.4899037
32,123,166.4489403
32,124,166.3932273
32,125,166.3230164
32,126,166.2385573
32,127,166.1400973
32,128,166.0278814
32,129,165.9021525
32,130,165.763151
32,131,165.6111151
32,132,165.4462809
32,133,165.2688817
32,134,165.079149
32,135,164.8773115
32,136,164.663596
32,137,164.4382266
32,138,164.2014253
32,139,163.9534116
32,140,163.6944028
32,141,163.4246138
32,142,163.1442571
32,143,162.853543
32,144,162.5526793
32,145,162.2418716
32,146,161.9213232
32,147,161.5912349
32,148,161.2518055
32,149,160.9032311
32,150,160.5457058
32,151,160.1794214
32,152,159.8045672
32,153,159.4213306
32,154,159.0298962
32,155,158.630447
32,156,158.2231632
32,157,157.808223
32,158,157.3858025
32,159,156.9560755
32,160,156.5192134
32,161,156.0753858
32,162,155.6247598
32,163,155.1675006
32,164,154.7037711
32,165,154.233732
32,166,153.7575422
32,167,153.2753582
32,168,152.7873346
32,169,152.2936238
32,170,151.7943762
32,171,151.2897403
32,172,150.7798622
32,173,150.2648864
32,174,149.7449553
32,175,149.2202091
32,176,148.6907864
32,177,148.1568235
32,178,147.618455
32,179,147.0758136
32,180,146.5290299
32,181,145.9782329
32,182,145.4235496
32,183,144.865105
32,184,144.3030225
32,185,143.7374236
32,186,143.168428
32,187,142.5961537
32,188,142.0207168
32,189,141.4422318
32,190,140.8608113
32,191,140.2765664
32,192,139.6896063
32,193,139.1000386
32,194,138.5079693
32,195,137.9135027
32,196,137.3167414
32,197,136.7177866
32,198,136.1167377
32,199,135.5136926
32,200,134.9087476
32,201,134.3019975
32,202,133.6935356
32,203,133.0834536
32,204,132.4718417
32,205,131.8587888
32,206,131.244382
32,207,130.6287073
32,208,130.0118491
32,209,129.3938904
32,210,128.7749128
32,211,128.1549965
32,212,127.5342204
32,213,126.9126619
32,214,126.2903973
32,215,125.6675013
32,216,125.0440475
32,217,124.4201081
32,218,123.7957542
32,219,123.1710553
32,220,122.5460801
32,221,121.9208956
32,222,121.2955679
32,223,120.6701619
32,224,120.044741
32,225,119.4193679
32,226,118.7941037
32,227,118.1690087
32,228,117.5441418
32,229,116.919561
32,230,116.295323
32,231,115.6714835
32,232,115.0480973
32,233,114.4252179
32,234,113.8028977
32,235,113.1811884
32,236,112.5601404
32,237,111.9398031
32,238,111.3202251
32,239,110.7014539
32,240,110.0835359
32,241,109.4665167
32,242,108.850441
32,243,108.2353525
32,244,107.621294
32,245,107.0083073
32,246,106.3964334
32,247,105.7857125
32,248,105.1761837
32,249,104.5678855
32,250,103.9608553
33,0,0
33,1,1.023960198
33,2,2.566671593
33,3,4.373231946
33,4,6.361994078
33,5,8.487354173
33,6,10.71917093
33,7,13.03564956
33,8,15.42011714
33,9,17.85931758
33,10,20.34241292
33,11,22.86035385
33,12,25.4054601
33,13,27.97112845
33,14,30.55162204
33,15,33.14191394
33,16,35.73756817
33,17,38.3346472
33,18,40.92963879
33,19,43.51939725
33,20,46.10109549
33,21,48.67218556
33,22,51.23036571
33,23,53.77355267
33,24,56.29985809
33,25,58.80756837
33,26,61.29512729
33,27,63.76112091
33,28,66.20426436
33,29,68.6233903
33,30,71.01743865
33,31,73.38544754
33,32,75.72654526
33,33,78.03994296
33,34,80.3249282
33,35,82.58085912
33,36,84.80715909
33,37,87.00331195
33,38,89.16885764
33,39,91.30338822
33,40,93.4065442
33,41,95.47801125
33,42,97.51751709
33,43,99.52482869
33,44,101.4997497
33,45,103.4421178
33,46,105.3518031
33,47,107.2287052
33,48,109.072752
33,49,110.8838975
33,50,112.6621204
33,51,114.4074223
33,52,116.1198264
33,53,117.7993762
33,54,119.446134
33,55,121.06018
33,56,122.641611
33,57,124.1905394
33,58,125.7070922
33,59,127.1914102
33,60,128.6436468
33,61,130.0639676
33,62,131.4525494
33,63,132.8095794
33,64,134.1352547
33,65,135.4297816
33,66,136.6933746
33,67,137.9262567
33,68,139.128658
33,69,140.3008154
33,70,141.4429725
33,71,142.5553785
33,72,143.6382883
33,73,144.6919618
33,74,145.7166636
33,75,146.7126626
33,76,147.6802315
33,77,148.6196468
33,78,149.5311881
33,79,150.4151379
33,80,151.2717817
33,81,152.1014071
33,82,152.9043039
33,83,153.6807637
33,84,154.4310799
33,85,155.1555474
33,86,155.8544619
33,87,156.5281205
33,88,157.1768209
33,89,157.8008615
33,90,158.4005411
33,91,158.9761588
33,92,159.5280138
33,93,160.0564053
33,94,160.5616324
33,95,161.0439937
33,96,161.5037876
33,97,161.9413117
33,98,162.3568631
33,99,162.7507381
33,100,163.123232
33,101,163.4746393
33,102,163.8052532
33,103,164.115366
33,104,164.4052684
33,105,164.6752502
33,106,164.9255994
33,107,165.1566027
33,108,165.3685454
33,109,165.5617109
33,110,165.7363811
33,111,165.8928362
33,112,166.0313545
33,113,166.1522127
33,114,166.2556854
33,115,166.3420454
33,116,166.4115635
33,117,166.4645085
33,118,166.5011474
33,119,166.5217447
33,120,166.5265632
33,121,166.5158634
33,122,166.4899037
33,123,166.4489403
33,124,166.3932273
33,125,166.3230164
33,126,166.2385573
33,127,166.1400973
33,128,166.0278814
33,129,165.9021525
33,130,165.763151
33,131,165.6111151
33,132,165.4462809
33,133,165.2688817
33,134,165.079149
33,135,164.8773115
33,136,164.663596
33,137,164.4382266
33,138,164.2014253
33,139,163.9534116
33,140,163.6944028
33,141,163.4246138
33,142,163.1442571
33,143,162.853543
33,144,162.5526793
33,145,162.2418716
33,146,161.9213232
33,147,161.5912349
33,148,161.2518055
33,149,160.9032311
33,150,160.5457058
33,151,160.1794214
33,152,159.8045672
33,153,159.4213306
33,154,159.0298962
33,155,158.630447
33,156,158.2231632
33,157,157.808223
33,158,157.3858025
33,159,156.9560755
33,160,156.5192134
33,161,156.0753858
33,162,155.6247598
33,163,155.1675006
33,164,154.7037711
33,165,154.233732
33,166,153.7575422
33,167,153.2753582
33,168,152.7873346
33,169,152.2936238
33,170,151.7943762
33,171,151.2897403
33,172,150.7798622
33,173,150.2648864
33,174,149.7449553
33,175,149.2202091
33,176,148.6907864
33,177,148.1568235
33,178,147.618455
33,179,147.0758136
33,180,146.5290299
33,181,145.9782329
33,182,145.4235496
33,183,144.865105
33,184,144.3030225
33,185,143.7374236
33,186,143.168428
33,187,142.5961537
33,188,142.0207168
33,189,141.4422318
33,190,140.8608113
33,191,140.2765664
33,192,139.6896063
33,193,139.1000386
33,194,138.5079693
33,195,137.9135027
33,196,137.3167414
33,197,136.7177866
33,198,136.1167377
33,199,135.5136926
33,200,134.9087476
33,201,134.3019975
33,202,133.6935356
33,203,133.0834536
33,204,132.4718417
33,205,131.8587888
33,206,131.244382
33,207,130.6287073
33,208,130.0118491
33,209,129.3938904
33,210,128.7749128
33,211,128.1549965
33,212,127.5342204
33,213,126.9126619
33,214,126.2903973
33,215,125.6675013
33,216,125.0440475
33,217,124.4201081
33,218,123.7957542
33,219,123.1710553
33,220,122.5460801
33,221,121.9208956
33,222,121.2955679
33,223,120.6701619
33,224,120.044741
33,225,119.4193679
33,226,118.7941037
33,227,118.1690087
33,228,117.5441418
33,229,116.919561
33,230,116.295323
33,231,115.6714835
33,232,115.0480973
33,233,114.4252179
33,234,113.8028977
33,235,113.1811884
33,236,112.5601404
33,237,111.9398031
33,238,111.3202251
33,239,110.7014539
33,240,110.0835359
33,241,109.4665167
33,242,108.850441
33,243,108.2353525
33,244,107.621294
33,245,107.0083073
33,246,106.3964334
33,247,105.7857125
33,248,105.1761837
33,249,104.5678855
33,250,103.9608553
34,0,0
34,1,6.049958061
34,2,10.97915322
34,3,15.53070554
34,4,19.83885436
34,5,23.96457586
34,6,27.94281725
34,7,31.79624753
34,8,35.54077186
34,9,39.18817631
34,10,42.7475545
34,11,46.2261445
34,12,49.62985195
34,13,52.96359367
34,14,56.23153255
34,15,59.43724356
34,16,62.58383433
34,17,65.67403486
34,18,68.71026555
34,19,71.69468988
34,20,74.62925563
34,21,77.51572777
34,22,80.35571491
34,23,83.15069086
34,24,85.90201238
34,25,88.61093389
34,26,91.27861983
34,27,93.90615504
34,28,96.49455358
34,29,99.04476633
34,30,101.5576875
34,31,104.0341601
34,32,106.4749811
34,33,108.8809055
34,34,111.2526501
34,35,113.5908967
34,36,115.8962954
34,37,118.1694668
34,38,120.4110045
34,39,122.6214769
34,40,124.8014296
34,41,126.9513865
34,42,129.0718517
34,43,131.1633106
34,44,133.2262312
34,45,135.2610654
34,46,137.2682499
34,47,139.2482068
34,48,141.2013452
34,49,143.1280612
34,50,145.0287392
34,51,146.9037522
34,52,148.7534626
34,53,150.5782229
34,54,152.3783756
34,55,154.1542545
34,56,155.9061846
34,57,157.6344827
34,58,159.3394579
34,59,161.0214117
34,60,162.6806385
34,61,164.317426
34,62,165.9320551
34,63,167.5248008
34,64,169.0959321
34,65,170.645712
34,66,172.1743982
34,67,173.6822432
34,68,175.1694942
34,69,176.6363937
34,70,178.0831794
34,71,179.5100845
34,72,180.9173377
34,73,182.3051638
34,74,183.6737833
34,75,185.0234127
34,76,186.3542649
34,77,187.6665489
34,78,188.9604703
34,79,190.2362313
34,80,191.4940305
34,81,192.7340636
34,82,193.956523
34,83,195.1615978
34,84,196.3494747
34,85,197.5203369
34,86,198.6743653
34,87,199.8117379
34,88,200.9326299
34,89,202.0372142
34,90,203.125661
34,91,204.1981382
34,92,205.2548111
34,93,206.295843
34,94,207.3213947
34,95,208.3316249
34,96,209.32669
34,97,210.3067445
34,98,211.2719408
34,99,212.2224292
34,100,213.1583582
34,101,214.0798741
34,102,214.9871216
34,103,215.8802436
34,104,216.7593809
34,105,217.6246729
34,106,218.476257
34,107,219.3142692
34,108,220.1388435
34,109,220.9501126
34,110,221.7482074
34,111,222.5332575
34,112,223.3053908
34,113,224.0647336
34,114,224.8114111
34,115,225.5455466
34,116,226.2672624
34,117,226.9766793
34,118,227.6739165
34,119,228.3590922
34,120,229.0323232
34,121,229.6937249
34,122,230.3434114
34,123,230.9814959
34,124,231.60809
34,125,232.2233042
34,126,232.827248
34,127,233.4200295
34,128,234.0017557
34,129,234.5725327
34,130,235.1324652
34,131,235.681657
34,132,236.2202108
34,133,236.7482281
34,134,237.2658096
34,135,237.7730547
34,136,238.2700621
34,137,238.7569292
34,138,239.2337527
34,139,239.7006282
34,140,240.1576502
34,141,240.6049126
34,142,241.0425082
34,143,241.4705287
34,144,241.8890653
34,145,242.298208
34,146,242.698046
34,147,243.0886678
34,148,243.4701608
34,149,243.8426118
34,150,244.2061066
34,151,244.5607302
34,152,244.9065668
34,153,245.2437001
34,154,245.5722125
34,155,245.8921859
34,156,246.2037016
34,157,246.5068398
34,158,246.8016802
34,159,247.0883017
34,160,247.3667825
34,161,247.6371998
34,162,247.8996306
34,163,248.1541509
34,164,248.4008359
34,165,248.6397603
34,166,248.8709981
34,167,249.0946227
34,168,249.3107066
34,169,249.5193219
34,170,249.7205399
34,171,249.9144313
34,172,250.1010663
34,173,250.2805142
34,174,250.4528439
34,175,250.6181238
34,176,250.7764213
34,177,250.9278035
34,178,251.072337
34,179,251.2100875
34,180,251.3411203
34,181,251.4655002
34,182,251.5832913
34,183,251.6945572
34,184,251.799361
34,185,251.8977651
34,186,251.9898315
34,187,252.0756217
34,188,252.1551965
34,189,252.2286163
34,190,252.295941
34,191,252.3572298
34,192,252.4125417
34,193,252.4619349
34,194,252.5054674
34,195,252.5431963
34,196,252.5751786
34,197,252.6014707
34,198,252.6221284
34,199,252.6372071
34,200,252.6467619
34,201,252.6508471
34,202,252.6495168
34,203,252.6428247
34,204,252.6308237
34,205,252.6135666
34,206,252.5911056
34,207,252.5634925
34,208,252.5307787
34,209,252.493015
34,210,252.4502521
34,211,252.40254
34,212,252.3499283
34,213,252.2924663
34,214,252.2302029
34,215,252.1631865
34,216,252.0914652
34,217,252.0150865
34,218,251.9340977
34,219,251.8485457
34,220,251.758477
34,221,251.6639376
34,222,251.5649732
34,223,251.4616292
34,224,251.3539504
34,225,251.2419816
34,226,251.1257669
34,227,251.0053502
34,228,250.8807749
34,229,250.7520842
34,230,250.6193208
34,231,250.4825273
34,232,250.3417456
34,233,250.1970176
34,234,250.0483846
34,235,249.8958876
34,236,249.7395675
34,237,249.5794645
34,238,249.4156188
34,239,249.2480701
34,240,249.0768577
34,241,248.9020209
34,242,248.7235982
34,243,248.5416283
34,244,248.3561492
34,245,248.1671987
34,246,247.9748144
34,247,247.7790335
34,248,247.579893
34,249,247.3774293
34,250,247.1716789
35,0,0
35,1,1.263919485
35,2,3.38908723
35,3,6.002190962
35,4,8.969852972
35,5,12.21375249
35,6,15.68020099
35,7,19.32922915
35,8,23.12950723
35,9,27.05559973
35,10,31.08632693
35,11,35.20371467
35,12,39.39228375
35,13,43.63854824
35,14,47.93064887
35,15,52.25807751
35,16,56.61146493
35,17,60.98241419
35,18,65.36336729
